InventoryID,ItemNumber,Vendor,OEM,PartDescription,ListPrice,OutrightCosttoPartsSource,ExchangeCost,CoreCharge,ConditionCode,UOM,QTYUOM,StockYN,QOH,LeadTime,CompatibleModels,ManufacturedYear,Usage,InventoryID_2,InventoryID_3,CuryID,Subitem,Warehouse,InventoryID_4,Subitem_2,Warehouse_2,Location,RefNoteID,Attribute,InventoryID_5,Currency,ReplClass,Warehouse_3,LocationID
90M0329,90M0329,Avante Health Solutions,GE,LIFEVUE Monitor Rev A (V3C-X15-R610),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,90M0329,153279,USD,0,AUW MAIN,,,,,af86b0a7-52bf-ec11-8180-12e75f4d5d6d,PARTGROUP,90M0329,USD,PURCHASE,,
910322-0002,910322-0002,Avante Health Solutions,GE,Diode Laser Alignment Light,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,910322-0002,66923,USD,0,ADI MAIN,,,,,afd44c7d-3464-ea11-817b-a9605c8569c6,PARTGROUP,910322-0002,USD,PURCHASE,,
91717386,91717386,Avante Health Solutions,GE,MPPU2 ON/OFFV SWITCH 100A 600V,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,91717386,17876,USD,0,ADI MAIN,,,,,ed4db2d7-8e6b-e911-8172-ae6f57ba0111,PARTGROUP,91717386,USD,PURCHASE,,
9301800,9301800,Avante Health Solutions,Barco,"Barco 19"" 1MP Color Medical Diagnostic Radiology Monitor (MDRC-1119)",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,9301800,17394,USD,0,ADI MAIN,,,,,9f3bc595-8e6b-e911-8172-ae6f57ba0111,PARTGROUP,9301800,USD,PURCHASE,,
941501905002,941501905002,Avante Health Solutions,Philips,POWER SUPPLY,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,941501905002,19413,USD,0,ADI MAIN,,,,,cd86a3c1-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,941501905002,USD,PURCHASE,,
941521938011,941521938011,Avante Health Solutions,Philips,POWER SUPPLY PE1938/01,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,941521938011,19419,USD,0,ADI MAIN,,,,,1087a3c1-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,941521938011,USD,PURCHASE,,
9652918,9652918,Avante Health Solutions,Siemens,"Switch Panel for floor stands w/ tube mounted transversal, 270cm",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,9652918,144652,USD,0,ADI MAIN,,,,,b22b50e7-7ebd-eb11-8176-12e75f4d5d6d,PARTGROUP,9652918,USD,PURCHASE,,
9770033,9770033,Avante Health Solutions,0,Site-Rite Vision Linear Probe with Buttons,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,9770033,79227,USD,0,AUE MAIN,,,,,357a21a3-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,9770033,USD,PURCHASE,,
9770512,9770512,Avante Health Solutions,SITERITE,SiteRite 8 Power Cord,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,9770512,163760,USD,0,AUE MAIN,,,,,f4f72b9d-6282-ee11-8351-121089124341,PARTGROUP,9770512,USD,PURCHASE,,
989600180811,989600180811,Avante Health Solutions,Philips,HANDSWITCH,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600180811,18999,USD,0,ADI MAIN,,,,,b34daa7f-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600180811,USD,PURCHASE,,
989600180874,989600180874,Avante Health Solutions,Philips,TSM TOUCH SCREEN MODULE,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600180874,19603,USD,0,ADI MAIN,,,,,ec2a84df-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600180874,USD,PURCHASE,,
989600180881,989600180881,Avante Health Solutions,Philips,Xper Touch Screen Module (TSM),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600180881,19700,USD,0,ADI MAIN,,,,,a13673eb-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600180881,USD,PURCHASE,,
989600182584,989600182584,Avante Health Solutions,Philips,Pan Handle (9 Pin),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,8.000000,1-5 Days,,,,989600182584,19330,USD,0,ADI MAIN,989600182584,0,ADI MAIN,P94,d4d09ab5-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600182584,USD,PURCHASE,ADI MAIN,P94
989600182589,989600182589,Avante Health Solutions,Philips,"Pan Handle, 9 Pin, Extra Long Cable",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600182589,89108,USD,0,ADI MAIN,,,,,764f7311-8ba6-ea11-817d-fadf9b67cb3d,PARTGROUP,989600182589,USD,PURCHASE,,
989600183921,989600183921,Avante Health Solutions,Philips,HANDSWITCH OLD STYLE ON:4981070 SN:000010,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600183921,19001,USD,0,ADI MAIN,,,,,c94daa7f-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600183921,USD,PURCHASE,,
989600185001,989600185001,Avante Health Solutions,Philips,PX4800 Detector,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600185001,172606,USD,0,ADI MAIN,,,,,c8ebb773-ac27-f111-8371-121089124341,PARTGROUP,989600185001,USD,PURCHASE,,
989600185002,989600185002,Avante Health Solutions,Philips,PX4800 Detector,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600185002,22058,USD,0,ADI MAIN,,,,,b66b5c5b-77b7-e911-8175-ced3470620e1,PARTGROUP,989600185002,USD,PURCHASE,,
989600185852,989600185852,Avante Health Solutions,Philips,PX4700 Detector,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600185852,19457,USD,0,ADI MAIN,,,,,e0c699c7-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600185852,USD,PURCHASE,,
989600185862,989600185862,Avante Health Solutions,Philips,GEO Non-Tilt Module V,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600185862,18952,USD,0,ADI MAIN,,,,,36dcaf79-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600185862,USD,PURCHASE,,
989600186201,989600186201,Avante Health Solutions,Philips,MONITOR SUSPENSION,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600186201,19250,USD,0,ADI MAIN,,,,,aa0ba4a3-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600186201,USD,PURCHASE,,
989600200381,989600200381,Avante Health Solutions,Philips,DELL 670 RTXTRAVISION WORKSTATION SERVICE TAG 3F4ZV1J,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600200381,18749,USD,0,ADI MAIN,,,,,1f4da35b-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600200381,USD,PURCHASE,,
989600200682,989600200682,Avante Health Solutions,,CY Box,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600200682,125819,USD,0,ADI MAIN,,,,,d1e60045-1a21-eb11-8183-1296c0afa970,PARTGROUP,989600200682,USD,PURCHASE,,
5716000-2,5716000-2,Avante Health Solutions,GE,LE10 ETX192 Frontplane PWA,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5716000-2,161647,USD,0,AUE MAIN,5716000-2,0,AUE MAIN,D9-2,0b7fd68c-70f6-ed11-834c-121089124341,PARTGROUP,5716000-2,USD,PURCHASE,AUE MAIN,D9-2
5716605,5716605,Avante Health Solutions,GE,GE Logiq E10 Fan Tray Assembly - Eagle,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,3.000000,1-5 Days,,,,5716605,145770,USD,0,AUE MAIN,5716605,0,AUE MAIN,C27,8651a835-89da-eb11-8177-12e75f4d5d6d,PARTGROUP,5716605,USD,PURCHASE,AUE MAIN,C44
5717315-S,5717315-S,Avante Health Solutions,GE,SAGE Internal Battery Vivid IQ,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5717315-S,138193,USD,0,AUW MAIN,,,,,f656e1e4-df6b-eb11-8172-12e75f4d5d6d,PARTGROUP,5717315-S,USD,PURCHASE,,
5717815-S-N,5717815-S-N,Avante Health Solutions,GE,Sage Track Pad Kit (GE VIVID IQ),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,New OEM,Each,Each,Y,1.000000,1-5 Days,,,,5717815-S-N,170007,USD,0,AUE MAIN,5717815-S-N,0,AUE MAIN,E13,99e379f1-fddc-ef11-8360-121089124341,PARTGROUP,5717815-S-N,USD,PURCHASE,AUE MAIN,E13
5719539,5719539,Avante Health Solutions,GE,Tetris Digital Probe Interface Assembly,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5719539,138030,USD,0,AUW MAIN,5719539,0,AUE MAIN,F1,892e9dae-4166-eb11-8172-12e75f4d5d6d,PARTGROUP,5719539,USD,PURCHASE,AUE MAIN,F1
5720394,5720394,Avante Health Solutions,GE,Le R7 Vet Kits,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5720394,167285,USD,0,AUW MAIN,,,,,42859797-ca4a-ef11-835a-121089124341,PARTGROUP,5720394,USD,PURCHASE,,
5720863,5720863,Avante Health Solutions,GE,GE Cart for Vivid IQ (SG Cart),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5720863,138073,USD,0,AUW MAIN,,,,,c116d7d2-3d67-eb11-8172-12e75f4d5d6d,PARTGROUP,5720863,USD,PURCHASE,,
5722468,5722468,Avante Health Solutions,GE,Keyboard Assy GE Voluson P8 BT16,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5722468,167590,USD,0,AUE MAIN,,,,,1a2ad0f9-fc5f-ef11-835b-121089124341,PARTGROUP,5722468,USD,PURCHASE,,
5722794-2,5722794-2,Avante Health Solutions,GE,"GE Voluson E-DPI or Voluson S6-S8 BT16, BT18, BT22",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5722794-2,139022,USD,0,AUW MAIN,,,,,a3e4b2e2-d08c-eb11-8174-12e75f4d5d6d,PARTGROUP,5722794-2,USD,PURCHASE,,
5723262-2,5723262-2,Avante Health Solutions,GE,Gantry Encoder Assy w/ Bush,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5723262-2,149093,USD,0,ADI MAIN,,,,,8bf18df9-bd31-ec11-817b-12e75f4d5d6d,PARTGROUP,5723262-2,USD,PURCHASE,,
5723262-3-N,5723262-3-N,Avante Health Solutions,GE,Gantry Encoder Assy w/ Bush,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5723262-3-N,145625,USD,0,ADI MAIN,,,,,f561799d-33d5-eb11-8177-12e75f4d5d6d,PARTGROUP,5723262-3-N,USD,PURCHASE,,
5724300-3,5724300-3,Avante Health Solutions,GE,LOGIQ P9P7 R2 Base System Software,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5724300-3,160061,USD,0,AUE MAIN,,,,,ec10336b-68a2-ed11-818c-12e75f4d5d6d,PARTGROUP,5724300-3,USD,PURCHASE,,
989000085891,989000085891,Avante Health Solutions,Philips,MRC 600 X-Ray Tube,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,4.000000,1-5 Days,,,,989000085891,19889,USD,0,ADI MAIN,989000085891,0,ADI MAIN,LRGFGP9-1,7b5e5609-906b-e911-8172-ae6f57ba0111,PARTGROUP,989000085891,USD,PURCHASE,ADI MAIN,O45
989000086742,989000086742,Avante Health Solutions,Philips,MRC200+ 0407 ROT-GS1004,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989000086742,146375,USD,0,ADI MAIN,,,,,23235062-30ea-eb11-8178-12e75f4d5d6d,PARTGROUP,989000086742,USD,PURCHASE,,
989600002682,989600002682,Avante Health Solutions,Philips,IMAGING TSO ON:400017605 SN:2346 AUG 2005,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,989600002682,19081,USD,0,ADI MAIN,989600002682,0,ADI MAIN,G8,cc339c8b-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600002682,USD,PURCHASE,ADI MAIN,G8
989600003992,989600003992,Avante Health Solutions,Philips,3 Pedal Footswitch w/ Bundy Connector,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600003992,18468,USD,0,ADI MAIN,,,,,96b87e31-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600003992,USD,PURCHASE,,
989600003993,989600003993,Avante Health Solutions,Philips,3 Pedal Footswitch w/ Bundy Connector,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600003993,18467,USD,0,ADI MAIN,,,,,8bb87e31-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600003993,USD,PURCHASE,,
989600037251,989600037251,Avante Health Solutions,Philips,ACQUISITION CONSOLE CVN,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600037251,18500,USD,0,ADI MAIN,,,,,c69c8037-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600037251,USD,PURCHASE,,
989600068932,989600068932,Avante Health Solutions,Philips,TSO Cardio Mono Var,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600068932,19605,USD,0,ADI MAIN,,,,,032b84df-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600068932,USD,PURCHASE,,
989600075792,989600075792,Avante Health Solutions,Philips,3 peddle foot switch old style,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600075792,18469,USD,0,ADI MAIN,,,,,a1b87e31-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600075792,USD,PURCHASE,,
989600132041,989600132041,Avante Health Solutions,Philips,Integris GEO TSO Var Mono,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600132041,19090,USD,0,ADI MAIN,,,,,96349c8b-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600132041,USD,PURCHASE,,
989600132042,989600132042,Avante Health Solutions,Philips,Integris GEO TSO Var Mono,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600132042,19089,USD,0,ADI MAIN,,,,,8a349c8b-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600132042,USD,PURCHASE,,
989600180012,989600180012,Avante Health Solutions,Philips,FD10 Tube Cover w/ Sensor,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600180012,18831,USD,0,ADI MAIN,,,,,790d9367-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600180012,USD,PURCHASE,,
989600180813,989600180813,Avante Health Solutions,Philips,Handswitch,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600180813,18998,USD,0,ADI MAIN,,,,,a84daa7f-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600180813,USD,PURCHASE,,
989600180883,989600180883,Avante Health Solutions,Philips,TOUCH SCREEN MODULE,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600180883,19587,USD,0,ADI MAIN,,,,,1e7488d9-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600180883,USD,PURCHASE,,
9770603,9770603,Avante Health Solutions,SITERITE,BARD SITERITE 8 20MM CUE LINEAR PROBE,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,9770603,137003,USD,0,AUW MAIN,,,,,bd26b9ab-1e3b-eb11-8184-1296c0afa970,PARTGROUP,9770603,USD,PURCHASE,,
980605800103,980605800103,Avante Health Solutions,Philips,CT XS Tube iCT,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,980605800103,115994,USD,0,ADI MAIN,,,,,d13dfae2-58ff-ea11-8181-1296c0afa970,PARTGROUP,980605800103,USD,PURCHASE,,
980605800104,980605800104,Avante Health Solutions,Philips,CT XS Tube iCT,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,980605800104,137360,USD,0,ADI MAIN,,,,,e8d3baf8-2550-eb11-8171-12e75f4d5d6d,PARTGROUP,980605800104,USD,PURCHASE,,
989000002694,989000002694,Avante Health Solutions,Philips,Rotor Control HS,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989000002694,18776,USD,0,ADI MAIN,,,,,4a309b61-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989000002694,USD,PURCHASE,,
989000063041,989000063041,Avante Health Solutions,,MRC160A 0310 ROT-GS1002,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989000063041,22177,USD,0,ADI MAIN,,,,,dbb477ec-e7d3-e911-8176-efcdc93cb3d1,PARTGROUP,989000063041,USD,PURCHASE,,
989000064541,989000064541,Avante Health Solutions,Philips,CU3101 Tube Chiller,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989000064541,18729,USD,0,ADI MAIN,,,,,f4fca855-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989000064541,USD,PURCHASE,,
989000085091,989000085091,Avante Health Solutions,Philips,MRC 200 0310 Rot-GS 1004 Tube,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989000085091,19265,USD,0,ADI MAIN,,,,,193b9ea9-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989000085091,USD,PURCHASE,,
989000085103-N,989000085103-N,Avante Health Solutions,Philips,MRC 200 0407 ROT-GS 1004 Tube,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,New OEM,Each,Each,Y,,1-5 Days,,,,989000085103-N,19271,USD,0,ADI MAIN,,,,,643b9ea9-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989000085103-N,USD,PURCHASE,,
989000085651,989000085651,Avante Health Solutions,Philips,CU3101 Tube Chiller,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989000085651,18725,USD,0,ADI MAIN,,,,,c8fca855-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989000085651,USD,PURCHASE,,
989000085652,989000085652,Avante Health Solutions,Philips,CU3101 Tube Chiller,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,10.000000,1-5 Days,,,,989000085652,18730,USD,0,ADI MAIN,989000085652,0,ADI MAIN,Q15,fffca855-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989000085652,USD,PURCHASE,ADI MAIN,Q15
989000085921,989000085921,Avante Health Solutions,Philips,MRC 800 Tube,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,3.000000,1-5 Days,,,,989000085921,10043,USD,0,ADI MAIN,989000085921,0,ADI MAIN,LRGFGP9-1,0ba83e16-d4e1-e811-816d-ddb2661d8eba,PARTGROUP,989000085921,USD,PURCHASE,ADI MAIN,LRGFGP9-1
989000086502,989000086502,Avante Health Solutions,Philips,MRC 200 0407 ROT-GS 1004 Tube,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989000086502,148730,USD,0,ADI MAIN,,,,,6c1dff9f-a226-ec11-817a-12e75f4d5d6d,PARTGROUP,989000086502,USD,PURCHASE,,
989000086511,989000086511,Avante Health Solutions,Philips,MRC 200 0508 Rot-GS 1003 Tube,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989000086511,167076,USD,0,ADI MAIN,,,,,638f9cb5-ef42-ef11-8359-121089124341,PARTGROUP,989000086511,USD,PURCHASE,,
989000086622,989000086622,Avante Health Solutions,,MRC200+ 0407 ROT-GS1008,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989000086622,167453,USD,0,ADI MAIN,,,,,60b7ee5e-5b56-ef11-835a-121089124341,PARTGROUP,989000086622,USD,PURCHASE,,
989001003525,989001003525,Avante Health Solutions,Philips,Eleva Examination Control,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989001003525,138777,USD,0,ADI MAIN,,,,,5e841dd1-5e83-eb11-8173-12e75f4d5d6d,PARTGROUP,989001003525,USD,PURCHASE,,
989600033501,989600033501,Avante Health Solutions,Philips,MOBILE INTERCOM SYSTEM,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600033501,19244,USD,0,ADI MAIN,,,,,670ba4a3-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600033501,USD,PURCHASE,,
989600035623,989600035623,Avante Health Solutions,Philips,Integris Imaging Module,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600035623,19092,USD,0,ADI MAIN,,,,,ac349c8b-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600035623,USD,PURCHASE,,
989600036666,989600036666,Avante Health Solutions,Philips,INTEGRIS MONO REMOTE SERVICE  ON 5001080 SN 003270,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600036666,19094,USD,0,ADI MAIN,,,,,c6349c8b-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600036666,USD,PURCHASE,,
989600076072,989600076072,Avante Health Solutions,Philips,VISUB POWER SUPPLY,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600076072,19673,USD,0,ADI MAIN,,,,,763573eb-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600076072,USD,PURCHASE,,
989600086501,989600086501,Avante Health Solutions,Philips,MRC 200 0407 ROT-GS 1004 Tube,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600086501,19267,USD,0,ADI MAIN,,,,,2f3b9ea9-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600086501,USD,PURCHASE,,
989600132031,989600132031,Avante Health Solutions,Philips,TSO Var Mono Tilt,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600132031,19613,USD,0,ADI MAIN,,,,,5b2b84df-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600132031,USD,PURCHASE,,
989600132032,989600132032,Avante Health Solutions,Philips,GEO TSO Mono Var,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600132032,18976,USD,0,ADI MAIN,,,,,42ddaf79-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600132032,USD,PURCHASE,,
989600132061,989600132061,Avante Health Solutions,Philips,TSO Variable Biplane,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600132061,19614,USD,0,ADI MAIN,,,,,662b84df-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600132061,USD,PURCHASE,,
989600132422,989600132422,Avante Health Solutions,Philips,Portegra 2 Ceiling Mounted Radiation Shield Arm,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600132422,19379,USD,0,ADI MAIN,,,,,3a009fbb-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600132422,USD,PURCHASE,,
989600133622,989600133622,Avante Health Solutions,Philips,Cerebral Filter Assy.,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,5.000000,1-5 Days,,,,989600133622,18632,USD,0,ADI MAIN,989600133622,0,ADI MAIN,H29,99c29d49-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600133622,USD,PURCHASE,ADI MAIN,H29
989600180011,989600180011,Avante Health Solutions,Philips,FD10 Tube Cover w/ Sensor,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,989600180011,18829,USD,0,ADI MAIN,,,,,630d9367-8f6b-e911-8172-ae6f57ba0111,PARTGROUP,989600180011,USD,PURCHASE,,
5725307,5725307,Avante Health Solutions,GE,OPIO Button Sets BT16,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,5725307,137518,USD,0,AUW MAIN,5725307,0,AUE MAIN,D2-3,092f7dde-ac55-eb11-8171-12e75f4d5d6d,PARTGROUP,5725307,USD,PURCHASE,AUE MAIN,D2-3
